# SYNTHETIC DATA — NOT FOR BENCHMARK
flow_duration,fwd_pkts,bwd_pkts,fwd_bytes,bwd_bytes,flow_iat_mean,flow_iat_std,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,fin_flag_cnt,pkt_len_mean,pkt_len_std,flow_bytes_per_sec,flow_pkts_per_sec,init_fwd_win_bytes,active_mean,idle_mean,down_up_ratio,ttl_mean,ttl_std,fragment_count,retransmit_count,unique_dst_ips,unique_dst_ports,binary_label,attack_stage,Timestamp
50588.85636914313,12.416674222749432,6.2886759624441355,405.2297585684458,383.69402874004254,1833.172326033894,466.6922006220084,0.015307115047725875,0.0,2.893861416529009,5.302074649776047,0.0,62.06164161160324,9.133691668966524,935.7400040219478,193.09653709919388,7930.605764758222,1027.5977121510311,3115.2018988328773,1.4705043321330138,56.9204912669838,0.5380344399282511,-1.034308051674399,0.2352761115882635,-0.4949211571690133,1.4686382549202168,0.0,Benign,2024-01-01 09:00:42
51785.26416134248,10.362466782515128,7.140432478049944,430.47475582944236,341.84793020095975,2003.2428750710644,506.9917496396436,0.31553192310431855,0.47113629339992935,1.4132024181188032,4.4854520972297385,2.430774771793508,55.83765578995027,6.3808295036057645,1008.6152126550967,228.04260747867704,8025.596439606505,901.2212599283705,2953.1169195944126,0.6994659026672974,63.20231986770652,-1.1133880419218483,0.5795611424764774,0.5245073752860862,-0.5691259008102718,1.7341565682796323,0.0,Benign,2024-01-01 09:00:44
49156.34976966667,9.786995178388718,8.861359473755986,363.6558962843484,353.0412280050801,1960.5631411042561,548.0434503368572,0.1824086238438542,1.6678876111195198,0.785885232439792,5.73407395850349,1.3353702769807902,56.52381100854087,10.26609417195541,1013.6457247392394,196.4382912528474,7497.280136250895,999.1042958496503,2863.7341126863307,0.6405420144029235,63.65733136732249,-1.7056522160155172,-1.615658339320678,0.48206683552552526,0.45114536902183555,-1.6929815589115957,0.0,Benign,2024-01-01 09:00:46
48214.59906508475,8.024754683412638,9.170131054840072,407.336363073769,394.0781422296553,2042.4390484712187,510.08028167281236,0.0039086078361777465,0.816775867200791,2.687593721372969,6.564656260706494,0.45261093543085096,58.25837010822415,9.28134524363203,989.9246568086066,216.48211884326406,8003.600093512897,978.3365398825523,3047.4256608043397,0.7419504249864535,67.99862534318754,-2.2517772906190467,-0.8267050469168946,-0.7824163339614458,-1.4363738130054524,-0.01182036658724428,0.0,Benign,2024-01-01 09:00:48
52783.52769504232,9.632409023213947,6.556860791620385,398.8039546345159,369.40971199666495,1901.4281595723946,476.32505301804235,0.12967163320652614,0.0,2.7122331597804217,4.982941510255879,1.7367468304940454,55.85968754383744,9.981873023817599,1038.4425937471074,186.62519983485456,7550.035954605117,1034.9732007990078,2947.0061902850853,-0.07339429572969602,63.596048464922006,1.1280188573493026,-2.280737845371923,-1.4966386899033264,0.030969236009969037,2.5342378100563456,0.0,Benign,2024-01-01 09:00:50
47148.4575412653,8.32069618709421,8.626939203411794,401.2237609496444,360.15166814898635,1981.0452299162264,507.2317368878203,0.28744268221757374,0.7777673890849254,2.8877091101389176,2.9751600070102877,0.0,64.00698159060603,11.781587639892905,1056.916039046127,179.54181052799808,8232.663697505557,1047.472749543877,3271.4367728875814,1.5421124507065236,62.43878987434008,-0.8931306215848627,0.011451291670654416,-0.2992647038852564,-0.06582130101525707,3.1511934334064513,0.0,Benign,2024-01-01 09:00:52
47696.95315507937,11.282528986445918,8.895476973297063,409.2934581082851,373.11880744030987,2064.172485428989,519.2403701439127,0.2887439224976872,0.3407914080021059,0.038027757314398114,5.104526346763197,0.4159984432084185,54.88063616943992,12.522724928951236,1044.8000877585218,214.95142660325172,8296.790628961022,1068.8818811685856,3001.8200302708756,1.2129371407426683,59.40742024405967,0.39699130449884,0.0603859284244171,-1.3026521168344645,0.9462430325925733,0.9162839579503511,0.0,Benign,2024-01-01 09:00:54
50028.625043167754,10.373180964701625,8.061897329345877,395.7388063192935,329.9750968483167,1984.7437603617002,480.60144532703464,0.07878125923411258,0.5112218145475347,2.4303911259265583,2.7666156107899025,0.8711811306301165,63.982805543599696,11.588835608344482,971.0475051853094,200.42804527591605,7845.024388335866,944.7313598047389,3052.035340617304,1.3982440360834212,69.40679066874128,1.0999796503420836,-0.1322286565311721,-1.2442058788608694,0.6649380731385572,1.228092754551051,0.0,Benign,2024-01-01 09:00:56
50632.46492223972,9.244063387884085,7.120707482784477,406.5405095203722,342.5631372676097,2024.6545432868136,507.1033045941552,0.2929256009261897,0.0,3.581554633908109,3.547400609082141,0.0,52.55261938702996,10.043664919865003,983.1694448254887,198.70628059032367,8690.546343758042,863.6854439117501,3059.7860150390543,2.639510111893752,59.2633207874548,-0.3798065117898951,-0.7528919172286209,-0.8943460460775288,0.657424894725808,2.49885954786873,0.0,Benign,2024-01-01 09:00:58
54764.55559537524,10.053364715476937,10.455167437381514,398.0407283572767,352.4245697818537,2036.9129217369264,582.6501956635559,0.0,0.0,3.0658976573034438,4.547709328644573,0.48576230795373043,63.63440543956845,10.04662838165673,979.6121181864949,200.15383744051823,8330.201031784192,1021.6732607692436,2707.517993161482,1.6999013020400104,59.87551843671274,-1.4422991355594112,-0.05841124385868244,0.08398100331445427,0.27181852719910515,1.8725834505513732,0.0,Benign,2024-01-01 09:01:00
48537.22978853257,9.93011909449099,8.390409998506135,378.83424805790554,363.39922953294024,2006.3632392018046,450.80939741389034,0.06726663526364306,0.0,1.7569359504350104,4.870724858031708,0.9706184206432711,60.902239358040724,11.42147441477245,1052.5719144882246,187.10831247809125,7743.081223951441,1014.7347500256041,3187.987054175613,0.547093589848514,53.49286065452945,-1.7039928626103755,-0.8330367227960116,-0.5577288874952148,0.5711919413825373,1.040510179129963,0.0,Benign,2024-01-01 09:01:02
48309.280718490896,8.706523060786685,8.670425753928646,367.7515165315515,357.20929654842,2010.3578715563528,496.1664952621276,0.11251871541837617,0.0,4.266327987576487,4.718210688464876,0.0,60.279678323979304,8.385632199521847,971.3703941182434,204.3673663001704,8420.122005599742,968.2694472870328,3149.0981769020063,2.215383145922191,70.03246737756582,0.5294134071257222,1.3634287120856987,-1.8807984279740577,0.6661981239401142,0.08964448086040233,0.0,Benign,2024-01-01 09:01:04
49584.43923728372,12.823262320306075,7.762392285011471,408.6896386609945,345.70301739640166,2007.6470420836401,500.15643369133784,0.0,1.165307535547177,3.812133397363662,5.387025102386459,1.6190242303373823,55.39654196325773,9.86818488637657,1022.6336069071433,209.5256550225887,8278.886956285647,1045.2060919379655,3074.1057730580665,2.2603215711722875,65.21530845921987,-0.35569831557103465,0.33584125693302364,-2.9305943758527757,1.402030023204302,-2.830833466475523,0.0,Benign,2024-01-01 09:01:06
51194.30087250425,8.256356829790104,7.003057141369486,428.78136076089675,341.0454425659055,2226.5349515527014,499.950083817415,0.0,1.6168743984986076,2.1441298278127614,3.7470700241364985,0.8847861757209954,59.85755705523964,7.952887521697652,1022.2350167400936,191.8358869660282,8571.54129510116,1001.765205583448,2957.297841878717,0.8885089728462949,64.9371124773059,0.6168141996897798,-0.9997122286693814,-1.0415876326212719,2.1599131761726564,0.5670462841850329,0.0,Benign,2024-01-01 09:01:08
51158.88788488775,7.70392711411494,8.321274401649049,415.44724494099586,356.9261493565659,2063.830129859901,463.4890034496405,0.17035832043122995,0.0,1.4689308254028908,6.088194511774658,2.5532382362079415,67.17748021840144,11.972211807258859,981.2204427088298,203.87992179328978,8506.85747115461,1006.1800754142726,3019.7453923746434,1.8649407884699913,63.751012886691086,-0.7292869363736615,-0.4144730658358585,0.6339103777337424,1.0031429557599536,1.3572204757117547,0.0,Benign,2024-01-01 09:01:10
51891.37665723814,10.568263905187592,6.27126167832393,430.28840061491115,340.73622224049706,1832.8353703382963,472.8288635507561,0.04456864808094708,0.05217331865753347,1.698764443899139,4.5789600404492585,1.650687063756603,61.359501444770814,10.47407180596643,999.9302281626882,206.77748134802462,7326.474357866182,981.4136491345125,2670.7882802620893,1.0378629231376852,63.98054151665775,1.0455322747896802,1.1876343927211208,0.20277504825236733,0.47462086873325515,1.5094191681730247,0.0,Benign,2024-01-01 09:01:12
52466.32692871888,9.163342981015864,9.127950094939502,414.2254287425383,332.3363513830798,2098.3633069499574,518.1627249796592,0.052070529856404146,0.0,1.0548733795668728,4.327921778871222,1.569724186456558,56.17749933039441,10.656268372929805,1056.7249520661803,197.75524557117265,8237.021368028089,1124.7016373980048,2792.0253360164247,2.54561529481464,64.62933813874658,0.41117191801596314,0.11834791338820451,0.444726818195233,0.8386306404198813,2.5267526905303312,0.0,Benign,2024-01-01 09:01:14
48388.43783234723,9.90962223039807,6.499252426793693,409.55549812729794,376.73483020314086,1992.1870258380936,494.88097183369837,0.037410665536102505,0.0,0.2479263143063195,3.858902516601466,1.2381253484145922,65.27605279096558,14.213816291844255,1000.42613189883,215.78830172309983,8292.084768452916,992.2863700159348,3065.321762210649,1.065012307863957,64.46366204757132,-0.4083331628266692,-1.3981096597988507,-1.5436252025220816,1.6859071274452884,0.7094649054100008,0.0,Benign,2024-01-01 09:01:16
51988.12556454199,10.270545914539598,7.081523088702646,425.75215206862794,379.2149318051602,2049.9502221876082,525.3152512949464,0.13696361953930705,1.1300993164045137,2.675509094823886,5.747933808843603,1.5456436020138278,55.610649301811826,11.051084735289379,950.4697798133262,191.2594059936244,8727.243816842001,1042.851228297404,3224.5971417425653,0.7147418971283431,59.160554866637575,-0.24043719707034283,0.1020312972405742,0.07898871634000969,2.190364502694537,0.6206660537463822,0.0,Benign,2024-01-01 09:01:18
51126.24351238758,10.004662825278455,6.950261326401676,395.0475833943281,346.5927486894684,1972.7143319369534,546.0548722989598,0.1496741557928849,0.0,0.0,3.882240810025653,0.7237729043208295,57.25658929529343,12.072561390066696,980.7492797646835,214.17288674250076,8217.335922741082,1001.8986196575004,2986.591736395412,1.003986064202532,71.21893901280941,-2.3196107267512183,-2.001545744438679,-0.5431708310561139,1.0152542760344474,1.7246096460022131,0.0,Benign,2024-01-01 09:01:20
52548.628276797645,11.545293104729097,8.257680963780192,420.21580902222365,355.0439373734944,1943.2902142949288,518.1432378140001,0.09109069417548898,0.001339846754486929,3.6202489294085316,1.9364098393248916,0.0,55.25171829450252,9.455109028646792,919.8296869629218,183.41941787449647,7787.494111933174,956.0970743952979,3371.07103790346,2.8918290451345037,62.27065244572447,-0.3635832903067989,-1.1492039971882941,-1.9081304132252668,0.8772758042710498,-0.04774458240622703,0.0,Benign,2024-01-01 09:01:22
48094.30187976605,10.222940642954246,8.512693436897512,408.7669111335823,325.5709537930948,2086.323258743692,479.19449588835187,0.1441238044948315,0.0,0.4859737510142572,4.604752869273515,1.383631929166956,62.451861521898394,9.788518153833373,994.8699249987841,211.08261848085215,8086.617819806262,1038.2562124189842,3292.002816263416,3.0585088308221784,58.84240050054551,-0.9265331111571506,1.484918786733851,-1.0582810508376372,-0.38866818995626295,0.4894961627660007,0.0,Benign,2024-01-01 09:01:24
48372.94038536561,8.988681307413236,7.002728109822208,381.5302977981622,392.21020822960713,2030.048618189741,523.0557354145232,0.0422969747813413,0.0,1.2150906204926095,1.6853645813509974,0.0,52.75752528007842,6.625324333072589,943.7493015432232,214.57451247319793,8173.754509540592,1065.8187518783798,3062.0583691120323,1.8216867670009171,60.216232619720785,0.5239509541926708,0.7287142340743459,-0.5766472922336929,1.5875173891469747,1.5944971465035747,0.0,Benign,2024-01-01 09:01:26
47038.49504192242,10.129758312882192,8.457813816305041,383.3569575603838,350.4918288145328,2057.624240649987,516.0729585812978,0.28266304440275625,1.2769808321980434,0.8985794239678013,7.104482761922528,0.44247467021649944,64.17949124981772,10.101979939076633,975.8401528169836,180.11533454247575,8121.555612105168,920.4714549994139,3146.0621846122585,2.59263228999621,60.6529738449539,0.30197074251927114,-0.7253915220079754,-0.6284847301367896,1.8132194390586398,0.9595348250644169,0.0,Benign,2024-01-01 09:01:28
52499.3401675187,10.146120119436674,9.114089213641927,390.60968919607114,349.0831615052957,1988.3346131908077,478.2625150140095,0.0,0.6502490055783642,2.6529101643961233,6.921207067397056,2.5218120412981184,58.50022124060346,10.559578477651268,998.8359910863967,200.2569084772601,7945.7428761917945,1082.6235857659385,3054.9184207017875,0.7710694154903568,69.01319800179678,-2.1706154097954116,-2.0141025948652898,0.7958386552197739,1.0634918705232366,1.2629686152737987,0.0,Benign,2024-01-01 09:01:30
55010.777035413754,11.236299429693794,8.237589163199937,390.7798678877963,342.7004022404162,1784.9510131907982,506.69865094395016,0.15937334401275477,0.0,1.2724414184625024,3.5531692097082224,0.0,60.2139265072876,6.8733967675172885,1091.994914570474,208.29240576927052,8088.897277352044,873.4838659907883,2849.5407874736393,2.2945470308078315,52.332424020939996,-0.34752341219351923,-1.180000778467259,0.8045703015848366,0.2911303502493655,1.4241517217723922,0.0,Benign,2024-01-01 09:01:32
49492.4421988679,10.564066554433918,5.92092232922159,424.9986848291686,335.93058631067976,1943.3638294271377,499.42155733392053,0.14609405808583398,0.228770028928938,3.0642129002175116,5.366167279371615,0.0,59.504762822681364,11.113043354469236,973.611558863495,188.17757384800515,8551.908803835871,1013.7748671440617,3062.20770890114,2.952469548004477,65.96792166972605,0.6578880104331793,2.710745527218326,-0.2138045580904907,0.16222309820058012,1.4491862181594894,0.0,Benign,2024-01-01 09:01:34
47417.975054093324,13.464766633135117,8.457580858543231,384.62200699055643,366.94471059217256,1988.9763396923051,493.4250823957364,0.0,0.0,2.38788992430889,7.39119350966469,1.4894865453071764,58.49515158486614,9.239342079357638,1041.5389656604093,197.2064105414744,8036.872637649453,1046.7318834948028,2738.2854254154436,1.9051000529327409,62.40531659440124,0.37694778569537224,-1.1269879102008638,1.328631066849436,2.307916708180467,2.007570052037577,0.0,Benign,2024-01-01 09:01:36
51012.54257417691,7.592093129301149,7.965983662720858,407.6552242696985,360.2873925657283,2017.9033980618344,507.57201683803186,0.16043238354998896,1.2260339099106798,0.0,4.603201806452898,0.8271164210788511,52.99160570909211,10.141274587348468,929.3680466097147,188.0477535445035,8330.126225426062,953.2930026578816,2898.5412844243688,2.551263315878537,61.72125715553034,0.46221248901062467,-1.871218116060987,1.8623175613948801,1.632785068621824,0.8083751652172253,0.0,Benign,2024-01-01 09:01:38
52957.5093851234,9.514022836755355,7.714302678932191,389.6752320857248,339.2579490492067,2070.1617317744694,506.6535781027098,0.18656484155042288,0.0,2.5645197921848992,4.4764390700937025,3.341218433480026,53.728278334278,11.891405985344477,1046.149652394379,190.62625313437846,9107.339744494282,1050.7700044302112,3146.64199003026,1.0294232963771706,63.08765013548156,-0.20940882703960811,0.3905305963195172,1.4011862750338961,1.1903799287544905,0.04298419570584511,0.0,Benign,2024-01-01 09:01:40
51637.30348064791,11.118248359787474,7.620700617779069,380.4912274902578,333.9384215331456,1834.8182119057565,506.1606639001947,0.2540540313244495,0.0,0.0,3.4408531628822887,2.176882683973325,57.34149599974748,10.540887516485261,994.2780844219303,215.82576030595155,8132.86224278155,1014.7920602206603,3351.1927485741344,2.592262105618874,62.71242439059436,-0.5932201848703592,-0.3255450115195318,0.5098982484765356,0.8895146590365853,0.5849936477463548,0.0,Benign,2024-01-01 09:01:42
55751.27232168634,10.136113845628259,10.499445751914617,407.50370787692316,367.8147706051148,1926.8142837967098,477.8022602127273,0.11203136588750721,0.9885532424653152,2.044282152200509,3.3920083311453784,0.0,54.29145439125504,7.348566830590928,1016.530171286729,212.37548313878827,8186.491477888673,884.7188473757695,2971.195170489483,0.8290610535357625,72.80319475094684,-1.4571379129195563,-0.3906776025991957,1.7058526805445642,1.4724772584138754,1.591478727192246,0.0,Benign,2024-01-01 09:01:44
51944.80143522662,8.78577052166085,9.22928201047148,371.16693664540367,356.07480749738346,2018.052837291919,483.9763797070052,0.10713088276278024,0.0,0.8211285404520812,4.5579815729829445,0.0,61.291189856372995,8.274871758771454,1027.461231820074,187.003730252783,7959.479307662439,968.1452261810259,3200.0971560601006,1.3468044428974215,63.110718029313546,0.4987194410697233,-2.107192347329688,-0.043133589640907445,3.0973898866950007,1.1389638317228061,0.0,Benign,2024-01-01 09:01:46
52239.90871352918,7.00379996066521,5.6447429254925625,404.4161171128091,336.7747836048961,2132.5145514842116,491.8054658629842,0.002322207836644663,0.0,0.0,4.7073430783963595,0.8021966663723974,58.30214916087241,11.618318558544608,1075.9700692009394,198.1257273430828,7315.494780134003,1031.4813606051052,3083.859394504795,1.3248611486647923,68.12221494709408,-1.16482809646104,2.008755386185139,-0.959427753141868,1.7866840735608973,-0.7717150791340193,0.0,Benign,2024-01-01 09:01:48
49347.48954267488,11.259883907699198,8.331737544206945,397.7958787239964,375.23123101125475,1976.097458710158,453.70080920334976,0.0,0.5511917287016942,2.435060016998759,3.0411771872057023,0.2394403546213889,57.67311460319101,9.451795608828663,1008.11918390905,193.08791781068572,7892.832534752438,1039.348196247858,3122.1773179595266,0.8468990190067432,62.35343285734293,0.1399243120391134,-0.8165751074555749,-1.146832082167441,0.012767730627997187,0.33344617782997044,0.0,Benign,2024-01-01 09:01:50
